timestamp__to_date,referrer_type,source_medium,campaign_name,campaign_content,session_entry_url,visitor_returning,location_country_name,operating_system,device_type,location_city_name,events,visitors,sessions,page_views,ecommerce_conversions,cart_additions,ecommerce_abandoned_carts,consents_none,consents_full
2021-02-11,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[4715292, 'North Richland Hills']",4,1,1,1,0,0,0,1,0
2021-02-12,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-12,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","[None, '']","[None, None]","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-12,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-12,"[7, 'Social']",,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['WIN', 'Windows']","[0, 'Desktop']","[5112961, 'Clifton Park']",4,1,1,1,0,0,0,1,0
2021-02-12,"[3, 'Website']",bing / direct,credit card promotion,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['LIN', 'GNU/Linux']","[4, 'Console']","[0, '']",4,1,1,0,1,1,0,0,0
2021-02-12,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['JP', 'Japan']","['AND', 'Android']","[1, 'Smartphone']","[1860748, 'Kashima-shi']",4,1,1,1,0,0,0,1,0
2021-02-13,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['UBT', 'Ubuntu']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-13,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-13,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['CA', 'Canada']","['IOS', 'iOS']","[1, 'Smartphone']","[5992500, 'Kingston']",4,1,1,1,0,0,0,0,0
2021-02-13,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","[None, '']","[None, None]","[5174035, 'Toledo']",4,1,1,1,0,0,0,0,0
2021-02-13,"[7, 'Social']",,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['TR', 'Turkey']","['WIN', 'Windows']","[0, 'Desktop']","[321836, 'Batman']",4,1,1,1,0,0,0,1,0
2021-02-13,"[7, 'Social']",,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","[None, '']","['PSP', 'PlayStation Portable']","[4, 'Console']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-14,"[6, 'Campaign']",adwords / cpc,car loan,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['ES', 'Spain']","['WIN', 'Windows']","[0, 'Desktop']","[2513114, 'Ondara']",4,1,1,1,0,0,0,1,0
2021-02-14,"[1, 'Direct entry']",google / organic,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['MX', 'Mexico']","['WN', 'WN']","[0, 'Desktop']","[3521168, 'Poza Rica de Hidalgo']",4,1,1,1,0,0,0,0,0
2021-02-14,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['CN', 'China']","['IOS', 'iOS']","[10, 'Phablet']","[2038180, 'Changchun']",4,1,1,1,0,0,0,1,0
2021-02-14,"[7, 'Social']",,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['TW', 'Taiwan']","['WPH', 'Windows Phone']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-14,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['CN', 'China']","[None, '']","[5, 'TV']","[8307452, 'Huangpu']",4,1,1,1,0,0,0,1,0
2021-02-14,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['WPH', 'Windows Phone']","[1, 'Smartphone']","[4735190, 'Sweeny']",4,1,1,1,0,0,0,0,1
2021-02-15,"[6, 'Campaign']",google / cpc,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['JP', 'Japan']","['IOS', 'iOS']","[2, 'Tablet']","[11468435, 'Minamiise']",4,1,1,0,1,1,0,0,0
2021-02-15,"[1, 'Direct entry']",direct / organic,the best saving account,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['JP', 'Japan']","['AND', 'Android']","[10, 'Phablet']","[10262791, 'Chuoku']",4,1,1,0,1,1,0,0,0
2021-02-15,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['CN', 'China']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-15,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-15,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['WPH', 'Windows Phone']","[4, 'Console']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-16,"[6, 'Campaign']",banner / cpc,the best saving account,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-16,"[7, 'Social']",,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['FR', 'France']","['IOS', 'iOS']","[1, 'Smartphone']","[3000351, 'Les Mathes']",4,1,1,1,0,0,0,1,0
2021-02-16,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['CA', 'Canada']","['COS', 'Chrome OS']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-17,"[6, 'Campaign']",google / cpc,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","[None, '']","['COS', 'Chrome OS']","[2, 'Tablet']","[0, '']",4,1,1,0,0,0,0,0,0
2021-02-17,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[5, 'TV']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-17,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[5, 'TV']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-17,"[7, 'Social']",,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-17,"[7, 'Social']",,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['NDS', 'Nintendo Mobile']","[4, 'Console']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-17,"[7, 'Social']",,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-17,"[7, 'Social']",,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['WIN', 'Windows']","[0, 'Desktop']","[5096699, 'Clifton']",4,1,1,1,0,0,0,0,1
2021-02-17,"[7, 'Social']",direct / referral,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['CN', 'China']","['AND', 'Android']","[0, 'Desktop']","[1803567, 'Linfen']",4,1,1,1,0,1,1,0,0
2021-02-17,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['PS3', 'PlayStation']","[4, 'Console']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-18,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['RU', 'Russia']","[None, '']","[5, 'TV']","[479561, 'Ufa']",4,1,1,1,0,0,0,0,0
2021-02-18,"[7, 'Social']",,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['GB', 'United Kingdom']","['AND', 'Android']","[1, 'Smartphone']","[2652221, 'Coventry']",4,1,1,1,0,0,0,1,0
2021-02-18,"[7, 'Social']",,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['ATV', 'tvOS']","[5, 'TV']","[4962775, 'Dover-Foxcroft']",4,1,1,2,0,0,0,0,0
2021-02-18,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['JP', 'Japan']","['MAC', 'Mac']","[8, 'Camera']","[1859874, 'Kasuya-gun']",4,1,1,0,0,1,1,0,0
2021-02-19,"[6, 'Campaign']",banner / cpc,the best saving account,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['UBT', 'Ubuntu']","[0, 'Desktop']","[4758390, 'Falls Church']",4,1,1,1,0,0,0,1,0
2021-02-19,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['NL', 'Netherlands']","['AND', 'Android']","[2, 'Tablet']","[2747891, 'Rotterdam']",4,1,1,1,0,0,0,0,1
2021-02-19,"[2, 'Search engine']",bing / ppc,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['SG', 'Singapore']","['MAC', 'Mac']","[12, 'Wearable']","[0, '']",4,1,1,1,1,1,0,0,0
2021-02-19,"[7, 'Social']",,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-19,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['CN', 'China']","['MAC', 'Mac']","[0, 'Desktop']","[2033196, 'Zhangjiakou']",4,1,1,1,0,0,0,1,0
2021-02-19,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[5, 'TV']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-20,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['CN', 'China']","['PSP', 'PlayStation Portable']","[4, 'Console']","[1812545, 'Dongguan']",4,1,1,1,0,0,0,1,0
2021-02-20,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-20,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['IT', 'Italy']","[None, '']","[5, 'TV']","[3165524, 'Turin']",4,1,1,1,0,0,0,0,0
2021-02-20,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['VN', 'Vietnam']","['LIN', 'GNU/Linux']","[2, 'Tablet']","[8367471, 'Long An']",4,1,1,1,0,0,0,0,0
2021-02-20,"[7, 'Social']",,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['LR', 'Liberia']","['LIN', 'GNU/Linux']","[2, 'Tablet']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-20,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['MAC', 'Mac']","[12, 'Wearable']","[0, '']",4,1,1,0,0,0,0,0,0
2021-02-21,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['BR', 'Brazil']","['WPH', 'Windows Phone']","[1, 'Smartphone']","[3449433, 'Santos']",4,1,1,1,0,0,0,0,1
2021-02-21,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['HU', 'Hungary']","['AND', 'Android']","[1, 'Smartphone']","[721592, 'Csongrad']",4,1,1,1,0,0,0,0,1
2021-02-21,"[7, 'Social']",,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-22,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['IOS', 'iOS']","[1, 'Smartphone']","[4124112, 'North Little Rock']",4,1,1,1,0,0,0,0,0
2021-02-22,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['IR', 'Iran']","['COS', 'Chrome OS']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-22,"[7, 'Social']",,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['BE', 'Belgium']","['IOS', 'iOS']","[10, 'Phablet']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-22,"[7, 'Social']",,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['CN', 'China']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-22,"[3, 'Website']",www.forbes.com / referral,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","[None, '']","['COS', 'Chrome OS']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-22,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[2, 'Tablet']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-23,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","[None, '']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-23,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-23,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['CL', 'Chile']","['ATV', 'tvOS']","[5, 'TV']","[8261436, 'Pudahuel']",4,1,1,1,0,0,0,0,1
2021-02-23,"[7, 'Social']",bing / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['KBT', 'Kubuntu']","[8, 'Camera']","[0, '']",4,1,1,0,0,0,0,0,0
2021-02-24,"[6, 'Campaign']",adwords / cpc,car loan,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['CN', 'China']","['AND', 'Android']","[2, 'Tablet']","[1796236, 'Shanghai']",4,1,1,1,0,0,0,0,0
2021-02-24,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['TN', 'Tunisia']","['AND', 'Android']","[2, 'Tablet']","[2464470, 'Tunis']",4,1,1,1,0,0,0,0,0
2021-02-24,"[2, 'Search engine']",direct / ppc,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['IE', 'Ireland']","['AND', 'Android']","[8, 'Camera']","[2964574, 'Dublin']",4,1,1,0,1,1,0,0,0
2021-02-24,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-25,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-25,"[6, 'Campaign']",direct / cpc,car loan,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['UA', 'Ukraine']","['IPA', 'iPadOS']","[10, 'Phablet']","[709717, 'Donetsk']",4,1,1,0,0,0,0,0,0
2021-02-25,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/insurances/?uid=cheryl.dodd318@omail.com,"[1, 'Returning']","['US', 'United States']","['PS3', 'PlayStation']","[4, 'Console']","[5045360, 'Saint Paul']",4,1,1,1,0,0,0,1,0
2021-02-25,"[1, 'Direct entry']",direct / organic,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['PT', 'Portugal']","['FED', 'Fedora']","[2, 'Tablet']","[2739868, 'Espinho']",4,1,1,0,1,1,0,0,0
2021-02-25,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","[None, '']","['WPH', 'Windows Phone']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-25,"[7, 'Social']",,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['TR', 'Turkey']","['WIN', 'Windows']","[0, 'Desktop']","[321836, 'Batman']",4,1,1,1,0,0,0,1,0
2021-02-26,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[5224151, 'Providence']",4,1,1,1,0,0,0,0,1
2021-02-26,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","[None, '']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-26,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-26,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['ES', 'Spain']","['LIN', 'GNU/Linux']","[2, 'Tablet']","[3127277, 'Cabanes']",4,1,1,1,0,0,0,0,1
2021-02-26,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['CA', 'Canada']","[None, '']","[None, None]","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-26,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-26,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","[None, '']","['PSP', 'PlayStation Portable']","[4, 'Console']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-26,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-27,"[1, 'Direct entry']",google / organic,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['US', 'United States']","['COS', 'Chrome OS']","[12, 'Wearable']","[4378070, 'Bowling Green']",4,1,1,0,1,1,0,0,0
2021-02-27,"[7, 'Social']",,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['JP', 'Japan']","['IOS', 'iOS']","[10, 'Phablet']","[0, '']",4,1,1,1,0,0,0,1,0
2021-02-27,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['KBT', 'Kubuntu']","[6, 'Car browser']","[0, '']",4,1,1,0,0,0,0,0,0
2021-02-27,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['CA', 'Canada']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,1
2021-02-28,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['NDS', 'Nintendo Mobile']","[4, 'Console']","[5454711, 'Albuquerque']",4,1,1,1,0,0,0,0,0
2021-02-28,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/blog/,"[1, 'Returning']","['US', 'United States']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-28,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/credit-cards/?_id=6ad8e22f96ec6000,"[1, 'Returning']","['JP', 'Japan']","['IOS', 'iOS']","[1, 'Smartphone']","[8715035, 'Nakano']",4,1,1,1,0,0,0,0,1
2021-02-28,"[7, 'Social']",google / referral,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['WN', 'WN']","[8, 'Camera']","[5786882, 'Bellevue']",4,1,1,0,1,1,0,0,0
2021-02-28,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[0, '']",4,1,1,1,0,0,0,0,0
2021-02-28,"[3, 'Website']",www.forbes.com / referral,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['SE', 'Sweden']","['COS', 'Chrome OS']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,1
2021-03-01,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","[None, '']","['ATV', 'tvOS']","[5, 'TV']","[0, '']",4,1,1,1,0,0,0,1,0
2021-03-01,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['IT', 'Italy']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,0
2021-03-01,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['SE', 'Sweden']","['MAC', 'Mac']","[0, 'Desktop']","[0, '']",4,1,1,0,0,1,1,0,0
2021-03-02,"[6, 'Campaign']",banner / cpc,the best saving account,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[0, '']",4,1,1,1,0,0,0,0,1
2021-03-02,"[3, 'Website']",www.forbes.com / referral,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['RU', 'Russia']","['IOS', 'iOS']","[1, 'Smartphone']","[551487, '']",4,1,1,1,0,0,0,1,0
2021-03-03,"[6, 'Campaign']",credit_card / banner,credit card promotion,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['PH', 'Philippines']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,1
2021-03-03,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/loans/,"[1, 'Returning']","['US', 'United States']","['IOS', 'iOS']","[1, 'Smartphone']","[4839843, 'Norwich']",4,1,1,1,0,0,0,0,1
2021-03-03,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['DE', 'Germany']","['WIN', 'Windows']","[0, 'Desktop']","[2822083, 'Titisee-Neustadt']",4,1,1,1,0,0,0,0,0
2021-03-03,"[2, 'Search engine']",bing / organic,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['US', 'United States']","['IOS', 'iOS']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,0,1
2021-03-03,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['JP', 'Japan']","[None, '']","[None, None]","[2113126, 'Akita']",4,1,1,1,0,0,0,0,1
2021-03-03,"[3, 'Website']",bing / direct,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","[None, '']","['MAC', 'Mac']","[8, 'Camera']","[0, '']",4,1,1,0,0,0,0,0,0
2021-03-03,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","[None, '']","['WIN', 'Windows']","[0, 'Desktop']","[0, '']",4,1,1,1,0,0,0,0,0
2021-03-03,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,1,0
2021-03-04,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['IT', 'Italy']","['AND', 'Android']","[1, 'Smartphone']","[0, '']",4,1,1,1,0,0,0,1,0
2021-03-04,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['ATV', 'tvOS']","[5, 'TV']","[0, '']",4,1,1,1,0,0,0,0,0
2021-03-04,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","[None, '']","['ATV', 'tvOS']","[5, 'TV']","[0, '']",4,1,1,1,0,0,0,1,0
2021-03-04,"[7, 'Social']",,,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","['US', 'United States']","['AND', 'Android']","[2, 'Tablet']","[0, '']",4,1,1,1,0,0,0,1,0
2021-03-04,"[7, 'Social']",google / referral,credit card promotion,,https://banking.demopiwikpro.com/landing-page-loans/,"[1, 'Returning']","['CZ', 'Czechia']","['WN', 'WN']","[6, 'Car browser']","[0, '']",4,1,1,0,1,1,0,0,0
2021-03-04,"[3, 'Website']",www.economist.com / referral,,,https://banking.demopiwikpro.com/landing-page/,"[1, 'Returning']","['US', 'United States']","['WPH', 'Windows Phone']","[4, 'Console']","[0, '']",4,1,1,1,0,0,0,0,0
2021-03-04,"[3, 'Website']",www.wsj.com / referral,,,https://banking.demopiwikpro.com/,"[1, 'Returning']","['HK', 'Hong Kong']","['AND', 'Android']","[2, 'Tablet']","[1819609, 'Kowloon']",4,1,1,1,0,0,0,0,0
2021-03-05,"[6, 'Campaign']",bing / cpc,your first loan,,https://banking.demopiwikpro.com/insurances/,"[1, 'Returning']","[None, '']","['MAC', 'Mac']","[2, 'Tablet']","[0, '']",4,1,1,0,0,1,1,0,0
2021-03-05,"[6, 'Campaign']",video / cpv,your first loan,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","[None, '']","['AND', 'Android']","[2, 'Tablet']","[0, '']",4,1,1,1,0,0,0,0,1
2021-03-05,"[1, 'Direct entry']",direct / direct,,,https://banking.demopiwikpro.com/landing-page-loans/?_id=1a3934f824941500,"[1, 'Returning']","['US', 'United States']","[None, '']","[None, None]","[0, '']",4,1,1,1,0,0,0,0,0
2021-03-05,"[2, 'Search engine']",google / organic,,,https://banking.demopiwikpro.com/credit-cards/,"[1, 'Returning']","['US', 'United States']","['ATV', 'tvOS']","[5, 'TV']","[0, '']",4,1,1,1,0,0,0,0,1
