session_id,visitor_id,timestamp,visitor_session_number,visitor_returning,source_medium,campaign_name,session_goals,session_total_page_views,session_total_events,visitor_days_since_last_session,visitor_days_since_first_session,location_country_name
13895947826253768704,3061e038cee4ba00,2021-01-23T12:33:17,29,"[1, 'Returning']",direct / referral,,[],0,17,21.0,18,"['CA', 'Canada']"
13910488959824864413,6d34fdcf0fbcd000,2021-03-25T20:01:32,21,"[1, 'Returning']",,,[],1,4,16.0,21,"['CN', 'China']"
13919624439635380224,2e823d5c32341e00,2021-02-03T05:38:21,22,"[1, 'Returning']",google / referral,,[],5,5,1.0,24,"['ES', 'Spain']"
13941910491492290560,8dac83fedebe4028,2021-01-30T17:38:12,27,"[1, 'Returning']",bing / organic,,[],0,4,13.0,17,"['GB', 'United Kingdom']"
13966176465301051419,873ba6853061d000,2021-02-17T09:31:17,18,"[1, 'Returning']",bing / organic,,[],1,7,0.0,11,"[None, '']"
13973043293742254080,456a456a5e8e0c00,2021-01-01T16:21:27,13,"[1, 'Returning']",bing / organic,,[],1,35,20.0,26,"['US', 'United States']"
13992384261831806976,15867097858c5500,2021-03-26T07:07:16,11,"[1, 'Returning']",google / ppc,,[],1,10,18.0,19,"['CA', 'Canada']"
13998742712398205175,8aa68e89d4918000,2021-03-21T13:07:33,18,"[1, 'Returning']",google / organic,,[],1,4,20.0,23,"[None, '']"
14002414928738903636,ba92a1ab1afe3000,2021-03-12T00:30:14,15,"[1, 'Returning']",video / cpv,your first loan,[],4,12,30.0,12,"['US', 'United States']"
14044122187140126366,a3ff8e2238b11d0b,2021-02-05T17:25:32,1,"[1, 'Returning']",,,[],1,4,5.0,26,"['US', 'United States']"
14063213512734440273,c0c1396d51a9e927,2021-01-07T17:07:16,20,"[1, 'Returning']",video / cpv,your first loan,[],1,4,17.0,17,"['TW', 'Taiwan']"
14071896986060060672,5b93e293e16600d3,2021-01-14T16:13:47,24,"[1, 'Returning']",direct / direct,,[],0,15,13.0,18,"['US', 'United States']"
14075375363012643803,337041243acb2a00,2021-03-23T19:03:47,17,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,23.0,18,"['US', 'United States']"
14107106266762865165,20c3172cc5bfa000,2021-03-07T23:56:58,26,"[1, 'Returning']",video / cpv,your first loan,[],1,25,29.0,14,"['US', 'United States']"
14128270900871086338,2ff021d736d2d852,2021-01-29T07:54:06,3,"[1, 'Returning']",video / cpv,your first loan,[],1,4,16.0,3,"['US', 'United States']"
14130479419811892332,cc13288d7d802800,2021-03-16T11:15:55,27,"[1, 'Returning']",google / organic,,[],1,4,29.0,4,"['JM', 'Jamaica']"
14160060447474058349,6c19dcb9a235d400,2021-03-08T15:27:08,17,"[1, 'Returning']",www.wsj.com / referral,,[],2,38,5.0,11,"['IE', 'Ireland']"
14161078997051836082,37f1e45bb36f05c4,2021-03-20T09:30:53,3,"[1, 'Returning']",www.economist.com / referral,,[],6,29,2.0,29,"['JP', 'Japan']"
14167683000576951183,39f54201e4447600,2021-02-18T17:05:50,30,"[1, 'Returning']",direct / direct,,[1],12,39,12.0,17,"['KR', 'South Korea']"
14168932263504809704,8eac9d108db59b01,2021-01-11T06:26:42,29,"[1, 'Returning']",,,[],1,15,15.0,19,"['IT', 'Italy']"
14178521325661526804,3047dd8d49c32c00,2021-02-20T10:35:50,25,"[1, 'Returning']",,,[],1,3,9.0,7,"['CN', 'China']"
14182962763994403165,5e496286d525f400,2021-02-11T03:27:52,1,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,27.0,20,"['US', 'United States']"
14184209269362417664,857904125aeae800,2021-01-10T08:30:16,17,"[1, 'Returning']",bing / referral,,[],1,14,9.0,27,"['CN', 'China']"
14185036139735635968,7a374cb93da91c00,2021-02-23T15:32:56,3,"[1, 'Returning']",google / cpc,,[],0,3,10.0,8,"['DE', 'Germany']"
14205521668782760282,89b4aa9805f3b000,2021-01-22T15:48:00,7,"[1, 'Returning']",www.economist.com / referral,,"[11, 11]",22,40,17.0,3,"['US', 'United States']"
14212626805804903519,2021085b4a2c1000,2021-03-23T23:53:58,3,"[1, 'Returning']",bing / organic,,[],1,4,27.0,17,"['GB', 'United Kingdom']"
14216243471096299520,30b3e90edfa5d81e,2021-01-30T03:26:28,25,"[1, 'Returning']",direct / organic,car loan,[],0,17,8.0,13,"['IN', 'India']"
14219358548771216675,ab93a5919b235bf1,2021-03-23T12:12:38,26,"[1, 'Returning']",www.economist.com / referral,,[],6,23,6.0,14,"['US', 'United States']"
14252584006793682901,8236a82558cd0800,2021-03-18T15:23:36,26,"[1, 'Returning']",credit_card / banner,credit card promotion,[11],6,23,15.0,1,"['AU', 'Australia']"
14259761684014760282,2d32989c254fd600,2021-02-01T15:54:37,6,"[1, 'Returning']",www.forbes.com / referral,,[],1,4,18.0,24,"['US', 'United States']"
14265410790708264960,552dc694f9c7b93e,2021-02-21T06:19:44,13,"[1, 'Returning']",google / organic,,[],0,17,5.0,15,"['US', 'United States']"
14270635281823676268,9cc884921cd4668c,2021-01-04T00:56:42,12,"[1, 'Returning']",,,[],6,19,15.0,5,"['JP', 'Japan']"
14279051946092018749,466739f71dbbf800,2021-02-25T15:01:18,26,"[1, 'Returning']",credit_card / banner,credit card promotion,[],1,4,17.0,1,"[None, '']"
14282560585453986426,73ba03f26f44d25b,2021-03-01T07:20:42,2,"[1, 'Returning']",,,[4],5,14,23.0,20,"['BR', 'Brazil']"
14282822966399303223,391b7e32c69228f4,2021-03-26T09:25:29,21,"[1, 'Returning']",,,[],1,4,11.0,0,"[None, '']"
14288188862546626967,d47bec565724a9f3,2021-01-29T08:46:57,19,"[1, 'Returning']",,,[],1,4,3.0,20,"['AU', 'Australia']"
14295540967143391232,82c994a704a1d800,2021-03-15T08:46:26,15,"[1, 'Returning']",direct / direct,,[],1,26,24.0,18,"['CN', 'China']"
14310436739981660725,17cdef376c17b600,2021-03-16T03:33:26,13,"[1, 'Returning']",direct / direct,,[],1,4,1.0,8,"[None, '']"
14321006575952844246,84c1a84006f24000,2021-01-23T13:42:53,3,"[1, 'Returning']",bing / organic,,[],1,4,13.0,10,"['JP', 'Japan']"
14327685969653989376,55c8a62252c01000,2021-01-16T16:54:32,4,"[1, 'Returning']",direct / ppc,your first loan,[],0,17,16.0,5,"['US', 'United States']"
14327989755940874417,365a919247f09800,2021-02-08T14:20:57,23,"[1, 'Returning']",google / organic,,[],9,17,28.0,30,"['US', 'United States']"
14330907042589232298,84606ccc3c356000,2021-02-08T10:07:18,1,"[1, 'Returning']",direct / direct,,[4],5,16,21.0,20,"['ID', 'Indonesia']"
14342074276550018444,033d323213e37870,2021-01-28T14:18:53,5,"[1, 'Returning']",bing / organic,,[],1,4,13.0,9,"['US', 'United States']"
14351819287692055334,d2bc8e6dd7a77f38,2021-03-17T08:28:33,20,"[1, 'Returning']",,,[],1,4,3.0,9,"['HK', 'Hong Kong']"
14380887323700219424,59fc17e1fc31d7cd,2021-02-27T02:37:02,7,"[1, 'Returning']",,,[],6,19,13.0,5,"['CN', 'China']"
14391727075548260230,6976b27c34e67000,2021-01-28T19:49:23,26,"[1, 'Returning']",,,[],3,31,6.0,20,"[None, '']"
14394946157481646080,7c0ce7ba8f3b8800,2021-02-06T17:33:06,3,"[1, 'Returning']",google / organic,,[],0,3,26.0,0,"['US', 'United States']"
14395906071115408318,29f821d4f0d43e00,2021-01-02T01:47:21,1,"[1, 'Returning']",,,[],2,8,25.0,14,"['CA', 'Canada']"
14406756701652623360,6440da65d4376000,2021-02-15T04:39:13,14,"[1, 'Returning']",direct / organic,the best saving account,[],0,4,1.0,24,"['JP', 'Japan']"
14412845327289442854,73e2ea9bda0c7c00,2021-03-04T04:17:06,21,"[1, 'Returning']",direct / direct,,[],1,4,26.0,30,"['US', 'United States']"
14423197321710477312,c92e74811c7a1800,2021-02-01T06:50:07,22,"[1, 'Returning']",google / direct,,[],0,3,22.0,17,"['DK', 'Denmark']"
14426340496501320613,f17c0978681c07a8,2021-01-31T20:05:41,16,"[1, 'Returning']",banner / cpc,the best saving account,[11],6,17,12.0,24,"['SG', 'Singapore']"
14437811832277493064,1cde7461f32cd500,2021-03-19T07:15:52,4,"[1, 'Returning']",,,[],1,4,17.0,29,"['US', 'United States']"
14444679800085448704,7a8e5a97aa9a3400,2021-02-26T08:48:57,6,"[1, 'Returning']",google / referral,,[],0,9,17.0,17,"['US', 'United States']"
14468361874697332736,3dd1b4d8b4f4cb9d,2021-02-10T14:07:21,7,"[1, 'Returning']",direct / ppc,,[],0,10,23.0,9,"['US', 'United States']"
14469224195294332928,71d06149e2ecc000,2021-01-27T21:47:10,23,"[1, 'Returning']",direct / cpc,the best saving account,[],0,5,16.0,25,"['US', 'United States']"
14472441486439659722,d4316f2c49948971,2021-01-31T19:52:34,6,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,1.0,28,"['JP', 'Japan']"
14473751672993728036,62e596bb7a3c1000,2021-03-26T23:52:42,21,"[1, 'Returning']",direct / direct,,[],2,33,28.0,15,"['PL', 'Poland']"
14484337370697334253,f1b88e15319228c7,2021-01-22T01:07:57,7,"[1, 'Returning']",direct / direct,,"[11, 11]",15,38,28.0,3,"['AU', 'Australia']"
14499967044000019875,684a93b37114e000,2021-01-14T07:37:37,15,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,14.0,4,"[None, '']"
14512733578537404358,a04465b32cdf39aa,2021-02-02T10:03:27,3,"[1, 'Returning']",,,[1],18,38,17.0,24,"['US', 'United States']"
14521762886520110152,b751368a2933b7ff,2021-02-13T11:58:50,12,"[1, 'Returning']",,,[],1,4,3.0,1,"[None, '']"
14523091251015085710,60c18479f1c58400,2021-01-24T18:23:03,16,"[1, 'Returning']",google / organic,,[],3,18,9.0,23,"['US', 'United States']"
14523301790766014464,116aa99f71f00f00,2021-02-22T22:03:58,15,"[1, 'Returning']",bing / referral,car loan,[],0,24,26.0,26,"['ES', 'Spain']"
14529373132779857313,41458871ae25d800,2021-02-05T13:20:28,25,"[1, 'Returning']",bing / organic,,"[4, 7, 10]",5,26,9.0,14,"['KR', 'South Korea']"
14535440368451946496,84b1b8b81d77e000,2021-03-16T00:09:58,20,"[1, 'Returning']",bing / ppc,,[],2,3,21.0,6,"['CN', 'China']"
14536629193551429424,7ad906022d2e3400,2021-03-30T20:42:00,4,"[1, 'Returning']",banner / cpc,the best saving account,[],3,6,26.0,6,"['JP', 'Japan']"
14552796152265780142,8a8b9faa2fca6000,2021-01-15T20:34:52,23,"[1, 'Returning']",credit_card / banner,credit card promotion,[],1,4,17.0,0,"[None, '']"
14557068097871631375,1db4d1081996a1cc,2021-03-12T23:09:29,10,"[1, 'Returning']",,,[],1,4,6.0,28,"['ES', 'Spain']"
14562974339318965335,6e2096b8ddf2cc00,2021-02-04T09:58:39,21,"[1, 'Returning']",bing / organic,,[],2,14,10.0,7,"['US', 'United States']"
14564659828435193856,a1b1162f02e7dc05,2021-03-30T11:26:28,9,"[1, 'Returning']",google / ppc,,[],0,5,8.0,17,"['MX', 'Mexico']"
14564702815194470843,673acf1ddb45a800,2021-02-28T21:40:57,3,"[1, 'Returning']",www.economist.com / referral,,[],4,12,19.0,4,"['US', 'United States']"
14601019036981213184,c4c48aa582129227,2021-02-16T06:29:49,27,"[1, 'Returning']",direct / referral,your first loan,[],0,8,16.0,8,"[None, '']"
14601725682851508262,a3c3730b1fd0ab14,2021-01-15T03:31:55,12,"[1, 'Returning']",direct / direct,,[],4,13,4.0,4,"['HU', 'Hungary']"
14602057136291169114,ef71ea28ad109800,2021-01-28T07:07:40,5,"[1, 'Returning']",google / organic,,[4],6,27,28.0,21,"['DE', 'Germany']"
14608024627394992128,65151fc38c2a8c69,2021-03-09T20:21:51,2,"[1, 'Returning']",google / cpc,,[],0,5,23.0,13,"['DE', 'Germany']"
14642280014459948204,7909284cf311e800,2021-02-02T09:28:52,5,"[1, 'Returning']",www.economist.com / referral,,[],1,3,9.0,8,"['US', 'United States']"
14646201547671242752,3dc62c20a682ca00,2021-03-20T17:56:48,2,"[1, 'Returning']",bing / direct,car loan,[],0,5,6.0,19,"['US', 'United States']"
14654046007209574400,387d82471472c400,2021-03-24T07:03:39,16,"[1, 'Returning']",direct / organic,,[],1,3,21.0,0,"[None, '']"
14656768552494969611,73309be8f92efc00,2021-03-15T11:19:51,10,"[1, 'Returning']",direct / direct,,[],1,4,18.0,18,"[None, '']"
14660390313992265728,99f109dd0ff1d000,2021-03-10T05:37:36,25,"[1, 'Returning']",direct / cpc,,[],0,6,25.0,9,"['US', 'United States']"
14711691925740744428,1b9ed50676937800,2021-02-05T12:30:58,13,"[1, 'Returning']",,,[],1,4,11.0,26,"['US', 'United States']"
14715265841325660377,819fcef711525000,2021-01-14T02:38:05,4,"[1, 'Returning']",adwords / cpc,car loan,[11],6,17,21.0,18,"['KR', 'South Korea']"
14738252247287881728,4be8659f2abfb800,2021-02-15T21:02:43,15,"[1, 'Returning']",google / cpc,,[],0,6,21.0,27,"['US', 'United States']"
14739985038901157888,4946666f6c82c000,2021-01-07T05:16:51,2,"[1, 'Returning']",direct / cpc,,[],0,11,24.0,11,"['US', 'United States']"
14741024205903735216,3ff3b220c22db200,2021-01-24T04:59:05,27,"[1, 'Returning']",,,[],1,8,22.0,22,"['SG', 'Singapore']"
14759900250088591360,3cd380cb2c477270,2021-03-07T05:10:27,13,"[1, 'Returning']",bing / organic,,[],0,13,14.0,6,"['HK', 'Hong Kong']"
14769747445633136640,7a5911e7f5731400,2021-01-26T15:54:48,6,"[1, 'Returning']",google / organic,,[],0,7,30.0,26,"['IN', 'India']"
14771176437818492928,12b62876fab06500,2021-01-14T16:16:55,28,"[1, 'Returning']",google / cpc,,[],1,13,23.0,12,"['ZA', 'South Africa']"
14771237584697546752,fcb2e98d2a6d6563,2021-01-24T09:16:36,21,"[1, 'Returning']",bing / direct,the best saving account,[],0,7,13.0,22,"['US', 'United States']"
14777291707899672576,691ebb1d60e25c00,2021-01-11T04:37:07,7,"[1, 'Returning']",google / ppc,,[],0,18,19.0,17,"['PH', 'Philippines']"
14785080649847502848,76115002670ba14d,2021-03-11T05:07:07,18,"[1, 'Returning']",direct / cpc,,[],0,12,3.0,0,"['US', 'United States']"
14791267297486729090,51c602997859a400,2021-02-01T23:31:38,20,"[1, 'Returning']",,,[],1,4,19.0,10,"['US', 'United States']"
14802856467007274229,a0ed81887454e437,2021-02-25T01:05:22,16,"[1, 'Returning']",google / organic,,[],1,4,8.0,10,"[None, '']"
14803206847794692419,6517d2d80636c14d,2021-03-11T03:12:34,16,"[1, 'Returning']",,,[],1,5,27.0,19,"['UY', 'Uruguay']"
14813108638942334976,164303be754b4600,2021-03-06T05:14:51,24,"[1, 'Returning']",google / ppc,,[],0,1,17.0,24,"['GB', 'United Kingdom']"
14820722406844017338,32d9f19edb9ee600,2021-02-14T09:36:38,23,"[1, 'Returning']",bing / organic,,[],5,9,9.0,27,"['US', 'United States']"
14829034692489668608,218dfa72910c7a00,2021-02-27T15:06:16,11,"[1, 'Returning']",bing / cpc,,[],2,14,12.0,18,"[None, '']"
14830409019998969114,79a5a19d81127c00,2021-01-25T23:22:40,22,"[1, 'Returning']",video / cpv,your first loan,[],1,4,8.0,17,"['JP', 'Japan']"
14874093510992910336,159805a1bd3d3a00,2021-03-02T20:14:56,8,"[1, 'Returning']",google / ppc,,[],0,5,27.0,19,"['BR', 'Brazil']"
14897836430228772864,19a354051f180f00,2021-02-20T15:08:21,6,"[1, 'Returning']",google / referral,,[],0,33,9.0,16,"[None, '']"
14897907216995084288,1acb19c937e75b00,2021-02-25T05:25:22,11,"[1, 'Returning']",direct / cpc,,[],4,17,7.0,1,"['JP', 'Japan']"
14901484529301829632,3613bd854e13e06f,2021-03-25T09:10:06,2,"[1, 'Returning']",google / direct,the best saving account,[],2,19,19.0,9,"['US', 'United States']"
14902866139168645120,4cafbe1b3a785e66,2021-01-11T12:01:13,12,"[1, 'Returning']",bing / organic,,[],1,4,8.0,5,"['CN', 'China']"
14903891714564886914,3b222ea338121e00,2021-02-20T01:38:34,24,"[1, 'Returning']",credit_card / banner,credit card promotion,[],11,36,16.0,20,"['US', 'United States']"
14908062048587298296,4da496dc507e6d6e,2021-01-22T09:10:49,28,"[1, 'Returning']",adwords / cpc,car loan,[],4,20,3.0,17,"['CN', 'China']"
14927994980576419840,759d918e7698d800,2021-03-07T03:09:48,22,"[1, 'Returning']",bing / organic,,[],0,11,26.0,4,"['CN', 'China']"
14941200851984932864,9829701fa7875384,2021-02-22T01:48:18,29,"[1, 'Returning']",bing / referral,,[],1,17,1.0,14,"[None, '']"
14945140726554194373,58be5dec1c92e000,2021-03-24T21:34:17,13,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,2.0,22,"[None, '']"
14960866468540549669,82e1ab3aeb505800,2021-02-24T09:59:48,29,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,4.0,20,"['CN', 'China']"
14963488030636726754,536a63e5ba0b6400,2021-02-23T02:38:54,7,"[1, 'Returning']",bing / organic,,[],1,4,18.0,5,"['US', 'United States']"
14970625494432995328,3c97c479bbd7ca00,2021-01-21T07:42:55,22,"[1, 'Returning']",google / cpc,your first loan,[],0,6,12.0,13,"['FR', 'France']"
14982751966789594280,43766113cb7dc800,2021-03-02T14:24:49,29,"[1, 'Returning']",google / organic,,[],3,15,26.0,3,"['KR', 'South Korea']"
14983158708304568493,885d863453cbc800,2021-02-25T07:33:14,4,"[1, 'Returning']",banner / cpc,the best saving account,[],15,23,21.0,19,"['ES', 'Spain']"
14983270255908124059,6242a99e641d9000,2021-01-17T19:58:46,13,"[1, 'Returning']",banner / cpc,the best saving account,[],3,12,17.0,26,"['JP', 'Japan']"
14994088340185001984,74b1520a500a5400,2021-02-05T12:41:31,9,"[1, 'Returning']",direct / referral,,[],0,13,20.0,17,"['AU', 'Australia']"
14995254929078493413,dbb742fc47923b6c,2021-03-24T15:40:13,10,"[1, 'Returning']",,,[],3,8,4.0,28,"['US', 'United States']"
15013949536894614997,7a406a6d2a1e2800,2021-02-17T01:43:23,17,"[1, 'Returning']",direct / direct,,[],7,16,19.0,14,"['BE', 'Belgium']"
15026114874310165349,241c7ff901803c00,2021-01-06T10:18:03,10,"[1, 'Returning']",www.economist.com / referral,,[],1,7,29.0,5,"['US', 'United States']"
15028666915003966158,2d6e0a5eb8d0bc00,2021-01-19T04:24:02,16,"[1, 'Returning']",,,[],10,39,19.0,16,"['CN', 'China']"
15073208018230003712,726fd449e8754b6c,2021-01-24T18:45:18,1,"[1, 'Returning']",direct / direct,,[],0,24,25.0,22,"[None, '']"
15073828126908101586,676b2197a5f60400,2021-02-15T23:47:28,12,"[1, 'Returning']",,,[],1,4,30.0,0,"[None, '']"
15089620824269429486,2574172f97531c00,2021-03-05T04:12:42,2,"[1, 'Returning']",,,[],1,4,23.0,28,"['US', 'United States']"
15091442100958325371,3995af0dda1b4a00,2021-03-19T11:41:15,8,"[1, 'Returning']",bing / organic,,[],1,27,16.0,21,"['SG', 'Singapore']"
15096041887083931648,18f1909fc55cf548,2021-03-13T09:24:48,25,"[1, 'Returning']",bing / cpc,,[],0,5,25.0,21,"['CN', 'China']"
15102149026403093643,5a8123cd617f1000,2021-02-17T15:20:27,3,"[1, 'Returning']",www.economist.com / referral,,[11],10,29,25.0,17,"['US', 'United States']"
15116812496735633408,4be4e1eb98144400,2021-02-22T09:29:15,10,"[1, 'Returning']",direct / cpc,the best saving account,[],0,9,9.0,22,"['CO', 'Colombia']"
15124171983257827328,648a947c54aeb000,2021-01-21T10:52:18,25,"[1, 'Returning']",direct / cpc,the best saving account,[],0,15,24.0,25,"['CM', 'Cameroon']"
15137950864864556006,16e4a0e1c941bb00,2021-01-07T16:17:54,11,"[1, 'Returning']",www.wsj.com / referral,,[],1,3,20.0,3,"[None, '']"
15145707774456900856,82ece54745eab53c,2021-01-25T04:41:58,21,"[1, 'Returning']",google / organic,,[],2,11,0.0,20,"['DE', 'Germany']"
15147986005288279776,68280ddc5deef000,2021-01-13T19:57:02,26,"[1, 'Returning']",direct / direct,,[],11,25,6.0,16,"[None, '']"
15152404320165660672,9b96a6623a46e880,2021-03-23T18:27:56,1,"[1, 'Returning']",google / direct,your first loan,[],1,10,11.0,25,"['US', 'United States']"
15158531395558723006,edea75df2e291f16,2021-02-11T12:01:28,13,"[1, 'Returning']",direct / direct,,[],1,4,12.0,23,"['IT', 'Italy']"
15175490562776186880,948b23a9a9375bcb,2021-02-13T06:25:01,11,"[1, 'Returning']",google / organic,,[],0,3,3.0,18,"['US', 'United States']"
15184731876740714356,17277fb2875d8000,2021-03-10T03:19:16,1,"[1, 'Returning']",direct / direct,,[],1,4,11.0,7,"['KR', 'South Korea']"
15188197189730701312,34a3c58d786b9c00,2021-03-24T05:09:59,1,"[1, 'Returning']",bing / direct,,[],0,10,30.0,1,"['BR', 'Brazil']"
15189148550309635655,2158392c766fccea,2021-03-27T19:31:45,17,"[1, 'Returning']",www.forbes.com / referral,,[],1,4,19.0,5,"['CN', 'China']"
15192878252333969408,43caaa7a1164f6d3,2021-01-17T16:11:25,12,"[1, 'Returning']",direct / cpc,,[],0,9,29.0,11,"['US', 'United States']"
15196390049639824607,39d3f9385c27ea00,2021-03-09T05:06:09,1,"[1, 'Returning']",www.forbes.com / referral,,[],4,18,25.0,9,"[None, '']"
15196786630688679625,1f2af8fb2ab57900,2021-01-15T08:17:57,18,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,10.0,14,"['US', 'United States']"
15203758757318417239,623f4085c6b52000,2021-02-08T05:42:57,16,"[1, 'Returning']",google / organic,,[14],6,12,19.0,27,"['US', 'United States']"
15205358737950194209,1fec71ac82f242b9,2021-01-21T06:39:26,2,"[1, 'Returning']",,,[],1,4,25.0,14,"['US', 'United States']"
15216792133839044238,6ca60c371601f400,2021-03-28T06:49:24,4,"[1, 'Returning']",credit_card / banner,credit card promotion,[],1,4,0.0,11,"['US', 'United States']"
15233334042026942131,3ac1e5e938d83c00,2021-01-17T02:45:11,25,"[1, 'Returning']",www.wsj.com / referral,,[],4,24,13.0,28,"['DE', 'Germany']"
15233591004554574852,ff17e931f15c9ed0,2021-01-13T01:39:06,23,"[1, 'Returning']",,,[],1,3,15.0,13,"['EG', 'Egypt']"
15243115208743581696,27bdd2e9bad3be00,2021-02-05T07:57:08,25,"[1, 'Returning']",google / ppc,the best saving account,[],2,9,2.0,5,"['US', 'United States']"
15250451442837656504,85a12ec5acd01000,2021-03-20T03:41:02,29,"[1, 'Returning']",,,[],2,23,28.0,19,"['US', 'United States']"
15252729522096660480,6b05c8136242d000,2021-02-11T09:09:05,5,"[1, 'Returning']",google / organic,your first loan,[],0,5,16.0,27,"['JP', 'Japan']"
15259720581397153792,8486181ef588301b,2021-03-01T20:51:19,14,"[1, 'Returning']",bing / direct,,[],0,4,9.0,15,"['SE', 'Sweden']"
15260509888522680433,1ebe58f2dfdeb800,2021-02-15T18:12:49,15,"[1, 'Returning']",video / cpv,your first loan,[],1,21,6.0,13,"['US', 'United States']"
15281455480055853194,27fa1a727eb10400,2021-03-23T22:50:24,5,"[1, 'Returning']",,,[],1,3,24.0,22,"['US', 'United States']"
15291097252752720159,10adcf3162cfb900,2021-02-18T18:16:41,23,"[1, 'Returning']",,,[],4,17,7.0,3,"['NZ', 'New Zealand']"
15311473927464044544,2661d030d98fe200,2021-01-01T15:59:01,18,"[1, 'Returning']",google / referral,,[],0,7,27.0,5,"['NL', 'Netherlands']"
15323942083661709312,39c2bd06891f7e00,2021-02-07T06:31:32,14,"[1, 'Returning']",google / direct,your first loan,[],0,3,16.0,1,"['MX', 'Mexico']"
15333377099928647229,d3b985771e5e1000,2021-01-08T07:31:56,3,"[1, 'Returning']",adwords / cpc,car loan,[],3,11,1.0,27,"['SE', 'Sweden']"
15341878612368515072,260974a678cba000,2021-03-11T12:11:00,14,"[1, 'Returning']",direct / direct,the best saving account,[],0,3,9.0,12,"['US', 'United States']"
15363324641129162752,376f1bc5a576d000,2021-02-20T09:07:52,7,"[1, 'Returning']",bing / direct,,[],0,4,14.0,8,"['US', 'United States']"
15366217178169756260,4a28f3cc323c8000,2021-01-21T03:46:17,9,"[1, 'Returning']",www.economist.com / referral,,[13],10,32,4.0,12,"['US', 'United States']"
15377183871663324924,e1970aea7be142e7,2021-01-28T14:00:30,23,"[1, 'Returning']",,,[],1,4,16.0,28,"['US', 'United States']"
15381515701895599566,23d00bf7f72e0f00,2021-03-09T23:36:49,16,"[1, 'Returning']",www.economist.com / referral,,[],1,4,10.0,17,"['US', 'United States']"
15381933920278732800,5f62e35f530c439e,2021-03-22T17:10:04,12,"[1, 'Returning']",google / organic,,[],0,1,21.0,24,"['CN', 'China']"
15397795434237577216,2f65c1cd52c22800,2021-01-22T23:59:06,23,"[1, 'Returning']",bing / ppc,,[],0,6,25.0,14,"[None, '']"
15397950262279709404,38975ed8324a3fbc,2021-02-04T15:47:34,16,"[1, 'Returning']",google / organic,,[],2,7,25.0,21,"['CN', 'China']"
15411340401250249253,3c7c343325302c00,2021-03-22T20:06:27,11,"[1, 'Returning']",,,[],2,5,15.0,29,"['JP', 'Japan']"
15424232079364571351,129b2c9900d9be00,2021-03-10T00:36:48,13,"[1, 'Returning']",www.economist.com / referral,,[],1,8,8.0,0,"['CN', 'China']"
15430350605666230791,7c46b49fa0ff8400,2021-02-12T04:22:58,22,"[1, 'Returning']",,,[],1,3,10.0,6,"['US', 'United States']"
15437949212992090112,d9686427412f0aae,2021-03-01T05:16:08,30,"[1, 'Returning']",direct / direct,,[],0,17,3.0,23,"['US', 'United States']"
15438351537879478600,80c940d35a963800,2021-03-25T21:04:42,25,"[1, 'Returning']",,,[],1,4,12.0,1,"['US', 'United States']"
15449104766307705661,3308daad012b2e00,2021-02-22T17:31:52,2,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,18.0,18,"[None, '']"
15466445069720941987,4aeac492dd9c5c00,2021-03-20T21:02:31,7,"[1, 'Returning']",video / cpv,your first loan,[],1,4,9.0,28,"['AR', 'Argentina']"
15468556964547548240,077deb15e6f73a58,2021-03-29T22:38:46,4,"[1, 'Returning']",banner / cpc,the best saving account,[],4,8,27.0,7,"['BR', 'Brazil']"
15470977684625400074,1c94a79d6ff0fb60,2021-02-16T17:46:00,10,"[1, 'Returning']",www.wsj.com / referral,,[],3,8,25.0,9,"['BE', 'Belgium']"
15482329450830839808,1cd0a6d2e07ac300,2021-03-17T14:46:57,11,"[1, 'Returning']",google / cpc,,[],1,3,24.0,16,"['DZ', 'Algeria']"
15489792515862591488,36f949b998c29e00,2021-01-10T02:04:28,26,"[1, 'Returning']",direct / cpc,,[],0,3,24.0,27,"[None, '']"
15511651561797456012,b1f572bad401875a,2021-02-05T23:55:28,9,"[1, 'Returning']",www.wsj.com / referral,,[],1,6,24.0,3,"['DE', 'Germany']"
15532108753456486400,7255b46556b26cca,2021-01-28T00:48:07,17,"[1, 'Returning']",direct / organic,car loan,[],0,5,16.0,7,"['US', 'United States']"
15536290272212658381,8a0ee394d95cb800,2021-02-18T23:31:56,28,"[1, 'Returning']",,,[],1,4,21.0,5,"['GB', 'United Kingdom']"
15544614773222170624,5927d6dbfee9a400,2021-02-03T13:48:51,10,"[1, 'Returning']",bing / referral,,[],1,4,16.0,15,"['US', 'United States']"
15549728201037649920,7dc9efcb03646292,2021-02-18T03:34:47,15,"[1, 'Returning']",google / organic,,[],0,5,21.0,15,"['US', 'United States']"
15550998693277483008,1102868e875e3d00,2021-02-23T20:33:43,1,"[1, 'Returning']",google / cpc,,[],0,9,22.0,21,"[None, '']"
15581806721456139980,44ce9cdc4ee5d800,2021-02-27T19:39:17,19,"[1, 'Returning']",,,[],1,4,23.0,4,"['JP', 'Japan']"
